datahora,Q
1977-09-03 07:00:00,245.40
1977-09-04 07:00:00,239.20
1977-09-05 07:00:00,233.00
1977-09-06 07:00:00,226.80
1977-09-07 07:00:00,220.60
1977-09-08 07:00:00,208.20
1977-09-09 07:00:00,202.00
1977-09-10 07:00:00,189.60
1977-09-11 07:00:00,177.20
1977-09-12 07:00:00,171.00
1977-09-13 07:00:00,168.10
1977-09-14 07:00:00,165.20
1977-09-15 07:00:00,159.40
1977-09-16 07:00:00,159.40
1977-09-17 07:00:00,220.60
1977-09-18 07:00:00,283.20
1977-09-19 07:00:00,289.60
1977-09-20 07:00:00,302.20
1977-09-21 07:00:00,317.70
1977-09-22 07:00:00,317.70
1977-09-23 07:00:00,314.60
1977-09-24 07:00:00,302.20
1977-09-25 07:00:00,280.00
1977-09-26 07:00:00,245.40
1977-09-27 07:00:00,223.70
1977-09-28 07:00:00,208.20
1977-09-29 07:00:00,192.70
1977-09-30 07:00:00,183.40
1977-10-01 07:00:00,264.00
1977-10-02 07:00:00,486.40
1977-10-03 07:00:00,568.00
1977-10-04 07:00:00,596.00
1977-10-05 07:00:00,647.40
1977-10-06 07:00:00,665.40
1977-10-07 07:00:00,640.20
1977-10-08 07:00:00,596.00
1977-10-09 07:00:00,537.20
1977-10-10 07:00:00,486.40
1977-10-11 07:00:00,434.40
1977-10-12 07:00:00,414.40
1977-10-13 07:00:00,544.00
1977-10-14 07:00:00,741.20
1977-10-15 07:00:00,776.20
1977-10-16 07:00:00,776.20
1977-10-17 07:00:00,939.60
1977-10-18 07:00:00,1039.00
1977-10-19 07:00:00,1048.00
1977-10-20 07:00:00,1006.00
1977-10-21 07:00:00,964.80
1977-10-22 07:00:00,931.20
1977-10-23 07:00:00,893.70
1977-10-24 07:00:00,860.90
1977-10-25 07:00:00,836.30
1977-10-26 07:00:00,816.00
1977-10-27 07:00:00,784.00
1977-10-28 07:00:00,745.00
1977-10-29 07:00:00,676.60
1977-10-30 07:00:00,625.60
1977-10-31 07:00:00,585.50
1977-11-01 07:00:00,575.00
1977-11-02 07:00:00,625.60
1977-11-03 07:00:00,571.50
1977-11-04 07:00:00,550.80
1977-11-05 07:00:00,489.70
1977-11-06 07:00:00,453.60
1977-11-07 07:00:00,424.60
1977-11-08 07:00:00,394.00
1977-11-09 07:00:00,366.00
1977-11-10 07:00:00,343.00
1977-11-11 07:00:00,394.00
1977-11-12 07:00:00,568.00
1977-11-13 07:00:00,614.50
1977-11-14 07:00:00,625.60
1977-11-15 07:00:00,654.60
1977-11-16 07:00:00,665.40
1977-11-17 07:00:00,661.80
1977-11-18 07:00:00,618.20
1977-11-19 07:00:00,554.20
1977-11-20 07:00:00,486.40
1977-11-21 07:00:00,421.20
1977-11-22 07:00:00,366.00
1977-11-23 07:00:00,327.00
1977-11-24 07:00:00,308.40
1977-11-25 07:00:00,302.20
1977-11-26 07:00:00,302.20
1977-11-27 07:00:00,296.00
1977-11-28 07:00:00,289.60
1977-11-29 07:00:00,286.40
1977-11-30 07:00:00,296.00
1977-12-01 07:00:00,302.20
1977-12-02 07:00:00,355.80
1977-12-03 07:00:00,447.20
1977-12-04 07:00:00,466.60
1977-12-05 07:00:00,450.40
1977-12-06 07:00:00,440.80
1977-12-07 07:00:00,499.80
1977-12-08 07:00:00,647.40
1977-12-09 07:00:00,684.20
1977-12-10 07:00:00,710.80
1977-12-11 07:00:00,726.00
1977-12-12 07:00:00,714.60
1977-12-13 07:00:00,699.40
1977-12-14 07:00:00,676.60
1977-12-15 07:00:00,647.40
1977-12-16 07:00:00,596.00
1977-12-17 07:00:00,527.00
1977-12-18 07:00:00,473.20
1977-12-19 07:00:00,434.40
1977-12-20 07:00:00,387.00
1977-12-21 07:00:00,349.40
1977-12-22 07:00:00,346.20
1977-12-23 07:00:00,387.00
1977-12-24 07:00:00,394.00
1977-12-25 07:00:00,376.50
1977-12-26 07:00:00,349.40
1977-12-27 07:00:00,320.80
1977-12-28 07:00:00,302.20
1977-12-29 07:00:00,283.20
1977-12-30 07:00:00,257.80
1977-12-31 07:00:00,239.20
1978-01-01 07:00:00,223.70
1978-01-02 07:00:00,208.20
1978-01-03 07:00:00,195.80
1978-01-04 07:00:00,186.50
1978-01-05 07:00:00,177.20
1978-01-06 07:00:00,171.00
1978-01-07 07:00:00,165.20
1978-01-08 07:00:00,156.50
1978-01-09 07:00:00,156.50
1978-01-10 07:00:00,153.60
1978-01-11 07:00:00,162.30
1978-01-12 07:00:00,177.20
1978-01-13 07:00:00,177.20
1978-01-14 07:00:00,171.00
1978-01-15 07:00:00,159.40
1978-01-16 07:00:00,144.90
1978-01-17 07:00:00,142.00
1978-01-18 07:00:00,142.00
1978-01-19 07:00:00,142.00
1978-01-20 07:00:00,150.70
1978-01-21 07:00:00,174.10
1978-01-22 07:00:00,189.60
1978-01-23 07:00:00,217.50
1978-01-24 07:00:00,248.50
1978-01-25 07:00:00,260.90
1978-01-26 07:00:00,251.60
1978-01-27 07:00:00,242.30
1978-01-28 07:00:00,229.90
1978-01-29 07:00:00,220.60
1978-01-30 07:00:00,223.70
1978-01-31 07:00:00,245.40
1978-02-01 07:00:00,239.20
1978-02-02 07:00:00,233.00
1978-02-03 07:00:00,214.40
1978-02-04 07:00:00,183.40
1978-02-05 07:00:00,177.20
1978-02-06 07:00:00,177.20
1978-02-07 07:00:00,171.00
1978-02-08 07:00:00,180.30
1978-02-09 07:00:00,189.60
1978-02-10 07:00:00,195.80
1978-02-11 07:00:00,177.20
1978-02-12 07:00:00,159.40
1978-02-13 07:00:00,147.80
1978-02-14 07:00:00,136.40
1978-02-15 07:00:00,125.20
1978-02-16 07:00:00,119.60
1978-02-17 07:00:00,114.00
1978-02-18 07:00:00,111.43
1978-02-19 07:00:00,108.86
1978-02-20 07:00:00,108.86
1978-02-21 07:00:00,103.72
1978-02-22 07:00:00,111.43
1978-02-23 07:00:00,136.40
1978-02-24 07:00:00,130.80
1978-02-25 07:00:00,130.80
1978-02-26 07:00:00,142.00
1978-02-27 07:00:00,147.80
1978-02-28 07:00:00,133.60
1978-03-01 07:00:00,125.20
1978-03-02 07:00:00,125.20
1978-03-03 07:00:00,171.00
1978-03-04 07:00:00,226.80
1978-03-05 07:00:00,245.40
1978-03-06 07:00:00,273.60
1978-03-07 07:00:00,283.20
1978-03-08 07:00:00,276.80
1978-03-09 07:00:00,242.30
1978-03-10 07:00:00,205.10
1978-03-11 07:00:00,217.50
1978-03-12 07:00:00,346.20
1978-03-13 07:00:00,421.20
1978-03-14 07:00:00,473.20
1978-03-15 07:00:00,503.20
1978-03-16 07:00:00,510.00
1978-03-17 07:00:00,479.80
1978-03-18 07:00:00,434.40
1978-03-19 07:00:00,390.50
1978-03-20 07:00:00,327.00
1978-03-21 07:00:00,270.40
1978-03-22 07:00:00,226.80
1978-03-23 07:00:00,195.80
1978-03-24 07:00:00,177.20
1978-03-25 07:00:00,162.30
1978-03-26 07:00:00,162.30
1978-03-27 07:00:00,198.90
1978-03-28 07:00:00,239.20
1978-03-29 07:00:00,245.40
1978-03-30 07:00:00,267.20
1978-03-31 07:00:00,276.80
1978-04-01 07:00:00,276.80
1978-04-02 07:00:00,270.40
1978-04-03 07:00:00,251.60
1978-04-04 07:00:00,233.00
1978-04-05 07:00:00,214.40
1978-04-06 07:00:00,189.60
1978-04-07 07:00:00,171.00
1978-04-08 07:00:00,150.70
1978-04-09 07:00:00,139.20
1978-04-10 07:00:00,130.80
1978-04-11 07:00:00,119.60
1978-04-12 07:00:00,119.60
1978-04-13 07:00:00,108.86
1978-04-14 07:00:00,101.15
1978-04-15 07:00:00,101.15
1978-04-16 07:00:00,101.15
1978-04-17 07:00:00,98.58
1978-04-18 07:00:00,96.01
1978-04-19 07:00:00,93.44
1978-04-20 07:00:00,88.30
1978-04-21 07:00:00,88.30
1978-04-22 07:00:00,83.80
1978-04-23 07:00:00,81.55
1978-04-24 07:00:00,81.55
1978-04-25 07:00:00,79.30
1978-04-26 07:00:00,79.30
1978-04-27 07:00:00,79.30
1978-04-28 07:00:00,74.80
1978-04-29 07:00:00,74.80
1978-04-30 07:00:00,74.80
1978-05-01 07:00:00,74.80
1978-05-02 07:00:00,74.80
1978-05-03 07:00:00,72.55
1978-05-04 07:00:00,72.55
1978-05-05 07:00:00,72.55
1978-05-06 07:00:00,70.30
1978-05-07 07:00:00,70.30
1978-05-08 07:00:00,68.05
1978-05-09 07:00:00,68.05
1978-05-10 07:00:00,65.80
1978-05-11 07:00:00,65.80
1978-05-12 07:00:00,63.87
1978-05-13 07:00:00,63.87
1978-05-14 07:00:00,61.94
1978-05-15 07:00:00,61.94
1978-05-16 07:00:00,72.55
1978-05-17 07:00:00,88.30
1978-05-18 07:00:00,116.80
1978-05-19 07:00:00,153.60
1978-05-20 07:00:00,180.30
1978-05-21 07:00:00,177.20
1978-05-22 07:00:00,165.20
1978-05-23 07:00:00,153.60
1978-05-24 07:00:00,139.20
1978-05-25 07:00:00,125.20
1978-05-26 07:00:00,114.00
1978-05-27 07:00:00,103.72
1978-05-28 07:00:00,93.44
1978-05-29 07:00:00,88.30
1978-05-30 07:00:00,83.80
1978-05-31 07:00:00,79.30
1978-06-01 07:00:00,74.80
1978-06-02 07:00:00,74.80
1978-06-03 07:00:00,72.55
1978-06-04 07:00:00,70.30
1978-06-05 07:00:00,70.30
1978-06-06 07:00:00,70.30
1978-06-07 07:00:00,70.30
1978-06-08 07:00:00,74.80
1978-06-09 07:00:00,90.87
1978-06-10 07:00:00,119.60
1978-06-11 07:00:00,156.50
1978-06-12 07:00:00,189.60
1978-06-13 07:00:00,226.80
1978-06-14 07:00:00,217.50
1978-06-15 07:00:00,195.80
1978-06-16 07:00:00,165.20
1978-06-17 07:00:00,147.80
1978-06-18 07:00:00,133.60
1978-06-19 07:00:00,119.60
1978-06-20 07:00:00,108.86
1978-06-21 07:00:00,111.43
1978-06-22 07:00:00,119.60
1978-06-23 07:00:00,130.80
1978-06-24 07:00:00,153.60
1978-06-25 07:00:00,192.70
1978-06-26 07:00:00,214.40
1978-06-27 07:00:00,208.20
1978-06-28 07:00:00,192.70
1978-06-29 07:00:00,171.00
1978-06-30 07:00:00,153.60
1978-07-01 07:00:00,136.40
1978-07-02 07:00:00,122.40
1978-07-03 07:00:00,114.00
1978-07-04 07:00:00,108.86
1978-07-05 07:00:00,106.29
1978-07-06 07:00:00,103.72
1978-07-07 07:00:00,98.58
1978-07-08 07:00:00,98.58
1978-07-09 07:00:00,93.44
1978-07-10 07:00:00,88.30
1978-07-11 07:00:00,86.05
1978-07-12 07:00:00,83.80
1978-07-13 07:00:00,83.80
1978-07-14 07:00:00,83.80
1978-07-15 07:00:00,83.80
1978-07-16 07:00:00,98.58
1978-07-17 07:00:00,111.43
1978-07-18 07:00:00,142.00
1978-07-19 07:00:00,226.80
1978-07-20 07:00:00,254.70
1978-07-21 07:00:00,333.40
1978-07-22 07:00:00,421.20
1978-07-23 07:00:00,568.00
1978-07-24 07:00:00,707.00
1978-07-25 07:00:00,816.00
1978-07-26 07:00:00,788.00
1978-07-27 07:00:00,737.40
1978-07-28 07:00:00,703.20
1978-07-29 07:00:00,665.40
1978-07-30 07:00:00,633.00
1978-07-31 07:00:00,603.40
1978-08-01 07:00:00,561.00
1978-08-02 07:00:00,520.20
1978-08-03 07:00:00,473.20
1978-08-04 07:00:00,414.40
1978-08-05 07:00:00,359.00
1978-08-06 07:00:00,314.60
1978-08-07 07:00:00,273.60
1978-08-08 07:00:00,245.40
1978-08-09 07:00:00,220.60
1978-08-10 07:00:00,205.10
1978-08-11 07:00:00,189.60
1978-08-12 07:00:00,195.80
1978-08-13 07:00:00,289.60
1978-08-14 07:00:00,407.60
1978-08-15 07:00:00,499.80
1978-08-16 07:00:00,582.00
1978-08-17 07:00:00,629.30
1978-08-18 07:00:00,633.00
1978-08-19 07:00:00,610.80
1978-08-20 07:00:00,575.00
1978-08-21 07:00:00,540.60
1978-08-22 07:00:00,513.40
1978-08-23 07:00:00,493.00
1978-08-24 07:00:00,473.20
1978-08-25 07:00:00,450.40
1978-08-26 07:00:00,428.00
1978-08-27 07:00:00,394.00
1978-08-28 07:00:00,349.40
1978-08-29 07:00:00,302.20
1978-08-30 07:00:00,270.40
1978-08-31 07:00:00,251.60
1978-09-01 07:00:00,239.20
1978-09-02 07:00:00,223.70
1978-09-03 07:00:00,226.80
1978-09-04 07:00:00,292.80
1978-09-05 07:00:00,447.20
1978-09-06 07:00:00,503.20
1978-09-07 07:00:00,547.40
1978-09-08 07:00:00,610.80
1978-09-09 07:00:00,654.60
1978-09-10 07:00:00,661.80
1978-09-11 07:00:00,661.80
1978-09-12 07:00:00,654.60
1978-09-13 07:00:00,640.20
1978-09-14 07:00:00,621.90
1978-09-15 07:00:00,625.60
1978-09-16 07:00:00,647.40
1978-09-17 07:00:00,607.10
1978-09-18 07:00:00,575.00
1978-09-19 07:00:00,550.80
1978-09-20 07:00:00,533.80
1978-09-21 07:00:00,510.00
1978-09-22 07:00:00,483.10
1978-09-23 07:00:00,453.60
1978-09-24 07:00:00,421.20
1978-09-25 07:00:00,387.00
1978-09-26 07:00:00,352.60
1978-09-27 07:00:00,320.80
1978-09-28 07:00:00,299.10
1978-09-29 07:00:00,276.80
1978-09-30 07:00:00,251.60
1978-10-01 07:00:00,233.00
1978-10-02 07:00:00,220.60
1978-10-03 07:00:00,202.00
1978-10-04 07:00:00,198.90
1978-10-05 07:00:00,189.60
1978-10-06 07:00:00,183.40
1978-10-07 07:00:00,171.00
1978-10-08 07:00:00,165.20
1978-10-09 07:00:00,159.40
1978-10-10 07:00:00,153.60
1978-10-11 07:00:00,147.80
1978-10-12 07:00:00,147.80
1978-10-13 07:00:00,142.00
1978-10-14 07:00:00,147.80
1978-10-15 07:00:00,159.40
1978-10-16 07:00:00,153.60
1978-10-17 07:00:00,147.80
1978-10-18 07:00:00,142.00
1978-10-19 07:00:00,202.00
1978-10-20 07:00:00,314.60
1978-10-21 07:00:00,414.40
1978-10-22 07:00:00,466.60
1978-10-23 07:00:00,489.70
1978-10-24 07:00:00,479.80
1978-10-25 07:00:00,440.80
1978-10-26 07:00:00,400.80
1978-10-27 07:00:00,359.00
1978-10-28 07:00:00,320.80
1978-10-29 07:00:00,283.20
1978-10-30 07:00:00,257.80
1978-10-31 07:00:00,239.20
1978-11-01 07:00:00,233.00
1978-11-02 07:00:00,226.80
1978-11-03 07:00:00,220.60
1978-11-04 07:00:00,217.50
1978-11-05 07:00:00,214.40
1978-11-06 07:00:00,217.50
1978-11-07 07:00:00,214.40
1978-11-08 07:00:00,214.40
1978-11-09 07:00:00,223.70
1978-11-10 07:00:00,229.90
1978-11-11 07:00:00,239.20
1978-11-12 07:00:00,236.10
1978-11-13 07:00:00,233.00
1978-11-14 07:00:00,220.60
1978-11-15 07:00:00,217.50
1978-11-16 07:00:00,217.50
1978-11-17 07:00:00,217.50
1978-11-18 07:00:00,214.40
1978-11-19 07:00:00,214.40
1978-11-20 07:00:00,314.60
1978-11-21 07:00:00,394.00
1978-11-22 07:00:00,473.20
1978-11-23 07:00:00,520.20
1978-11-24 07:00:00,530.40
1978-11-25 07:00:00,527.00
1978-11-26 07:00:00,520.20
1978-11-27 07:00:00,513.40
1978-11-28 07:00:00,493.00
1978-11-29 07:00:00,453.60
1978-11-30 07:00:00,414.40
1978-12-01 07:00:00,369.50
1978-12-02 07:00:00,327.00
1978-12-03 07:00:00,299.10
1978-12-04 07:00:00,270.40
1978-12-05 07:00:00,280.00
1978-12-06 07:00:00,327.00
1978-12-07 07:00:00,414.40
1978-12-08 07:00:00,456.80
1978-12-09 07:00:00,434.40
1978-12-10 07:00:00,407.60
1978-12-11 07:00:00,362.50
1978-12-12 07:00:00,333.40
1978-12-13 07:00:00,308.40
1978-12-14 07:00:00,289.60
1978-12-15 07:00:00,276.80
1978-12-16 07:00:00,260.90
1978-12-17 07:00:00,239.20
1978-12-18 07:00:00,220.60
1978-12-19 07:00:00,220.60
1978-12-20 07:00:00,220.60
1978-12-21 07:00:00,214.40
1978-12-22 07:00:00,202.00
1978-12-23 07:00:00,192.70
1978-12-24 07:00:00,183.40
1978-12-25 07:00:00,180.30
1978-12-26 07:00:00,257.80
1978-12-27 07:00:00,349.40
1978-12-28 07:00:00,359.00
1978-12-29 07:00:00,387.00
1978-12-30 07:00:00,414.40
1978-12-31 07:00:00,414.40
1979-01-01 07:00:00,387.00
1979-01-02 07:00:00,359.00
1979-01-03 07:00:00,346.20
1979-01-04 07:00:00,346.20
1979-01-05 07:00:00,349.40
1979-01-06 07:00:00,333.40
1979-01-07 07:00:00,323.90
1979-01-08 07:00:00,302.20
1979-01-09 07:00:00,276.80
1979-01-10 07:00:00,264.00
1979-01-11 07:00:00,257.80
1979-01-12 07:00:00,242.30
1979-01-13 07:00:00,229.90
1979-01-14 07:00:00,217.50
1979-01-15 07:00:00,202.00
1979-01-16 07:00:00,183.40
1979-01-17 07:00:00,162.30
1979-01-18 07:00:00,142.00
1979-01-19 07:00:00,125.20
1979-01-20 07:00:00,119.60
1979-01-21 07:00:00,114.00
1979-01-22 07:00:00,108.86
1979-01-23 07:00:00,103.72
1979-01-24 07:00:00,98.58
1979-01-25 07:00:00,98.58
1979-01-26 07:00:00,93.44
1979-01-27 07:00:00,88.30
1979-01-28 07:00:00,88.30
1979-01-29 07:00:00,90.87
1979-01-30 07:00:00,93.44
1979-01-31 07:00:00,101.15
1979-02-01 07:00:00,108.86
1979-02-02 07:00:00,119.60
1979-02-03 07:00:00,122.40
1979-02-04 07:00:00,116.80
1979-02-05 07:00:00,106.29
1979-02-06 07:00:00,98.58
1979-02-07 07:00:00,93.44
1979-02-08 07:00:00,90.87
1979-02-09 07:00:00,90.87
1979-02-10 07:00:00,88.30
1979-02-11 07:00:00,88.30
1979-02-12 07:00:00,88.30
1979-02-13 07:00:00,93.44
1979-02-14 07:00:00,93.44
1979-02-15 07:00:00,98.58
1979-02-16 07:00:00,116.80
1979-02-17 07:00:00,116.80
1979-02-18 07:00:00,101.15
1979-02-19 07:00:00,88.30
1979-02-20 07:00:00,79.30
1979-02-21 07:00:00,74.80
1979-02-22 07:00:00,74.80
1979-02-23 07:00:00,72.55
1979-02-24 07:00:00,86.05
1979-02-25 07:00:00,119.60
1979-02-26 07:00:00,153.60
1979-02-27 07:00:00,165.20
1979-02-28 07:00:00,177.20
1979-03-01 07:00:00,177.20
1979-03-02 07:00:00,168.10
1979-03-03 07:00:00,159.40
1979-03-04 07:00:00,153.60
1979-03-05 07:00:00,142.00
1979-03-06 07:00:00,130.80
1979-03-07 07:00:00,125.20
1979-03-08 07:00:00,119.60
1979-03-09 07:00:00,125.20
1979-03-10 07:00:00,130.80
1979-03-11 07:00:00,139.20
1979-03-12 07:00:00,186.50
1979-03-13 07:00:00,233.00
1979-03-14 07:00:00,245.40
1979-03-15 07:00:00,264.00
1979-03-16 07:00:00,267.20
1979-03-17 07:00:00,245.40
1979-03-18 07:00:00,223.70
1979-03-19 07:00:00,205.10
1979-03-20 07:00:00,180.30
1979-03-21 07:00:00,162.30
1979-03-22 07:00:00,142.00
1979-03-23 07:00:00,125.20
1979-03-24 07:00:00,111.43
1979-03-25 07:00:00,98.58
1979-03-26 07:00:00,93.44
1979-03-27 07:00:00,88.30
1979-03-28 07:00:00,86.05
1979-03-29 07:00:00,83.80
1979-03-30 07:00:00,81.55
1979-03-31 07:00:00,81.55
1979-04-01 07:00:00,79.30
1979-04-02 07:00:00,79.30
1979-04-03 07:00:00,96.01
1979-04-04 07:00:00,174.10
1979-04-05 07:00:00,180.30
1979-04-06 07:00:00,156.50
1979-04-07 07:00:00,147.80
1979-04-08 07:00:00,147.80
1979-04-09 07:00:00,142.00
1979-04-10 07:00:00,130.80
1979-04-11 07:00:00,119.60
1979-04-12 07:00:00,111.43
1979-04-13 07:00:00,101.15
1979-04-14 07:00:00,93.44
1979-04-15 07:00:00,88.30
1979-04-16 07:00:00,90.87
1979-04-17 07:00:00,98.58
1979-04-18 07:00:00,130.80
1979-04-19 07:00:00,229.90
1979-04-20 07:00:00,236.10
1979-04-21 07:00:00,214.40
1979-04-22 07:00:00,202.00
1979-04-23 07:00:00,195.80
1979-04-24 07:00:00,180.30
1979-04-25 07:00:00,165.20
1979-04-26 07:00:00,147.80
1979-04-27 07:00:00,130.80
1979-04-28 07:00:00,116.80
1979-04-29 07:00:00,108.86
1979-04-30 07:00:00,108.86
1979-05-01 07:00:00,108.86
1979-05-02 07:00:00,108.86
1979-05-03 07:00:00,111.43
1979-05-04 07:00:00,183.40
1979-05-05 07:00:00,270.40
1979-05-06 07:00:00,257.80
1979-05-07 07:00:00,245.40
1979-05-08 07:00:00,292.80
1979-05-09 07:00:00,658.20
1979-05-10 07:00:00,990.00
1979-05-11 07:00:00,1097.50
1979-05-12 07:00:00,1145.00
1979-05-13 07:00:00,1259.00
1979-05-14 07:00:00,1399.00
1979-05-15 07:00:00,1495.30
1979-05-16 07:00:00,1565.00
1979-05-17 07:00:00,1565.00
1979-05-18 07:00:00,1515.00
1979-05-19 07:00:00,1462.40
1979-05-20 07:00:00,1414.60
1979-05-21 07:00:00,1381.00
1979-05-22 07:00:00,1357.00
1979-05-23 07:00:00,1351.00
1979-05-24 07:00:00,1325.00
1979-05-25 07:00:00,1277.00
1979-05-26 07:00:00,1210.00
1979-05-27 07:00:00,1130.00
1979-05-28 07:00:00,1026.00
1979-05-29 07:00:00,952.20
1979-05-30 07:00:00,910.20
1979-05-31 07:00:00,840.40
1979-06-01 07:00:00,741.20
1979-06-02 07:00:00,610.80
1979-06-03 07:00:00,493.00
1979-06-04 07:00:00,411.00
1979-06-05 07:00:00,355.80
1979-06-06 07:00:00,323.90
1979-06-07 07:00:00,302.20
1979-06-08 07:00:00,299.10
1979-06-09 07:00:00,302.20
1979-06-10 07:00:00,296.00
1979-06-11 07:00:00,280.00
1979-06-12 07:00:00,264.00
1979-06-13 07:00:00,254.70
1979-06-14 07:00:00,242.30
1979-06-15 07:00:00,229.90
1979-06-16 07:00:00,220.60
1979-06-17 07:00:00,214.40
1979-06-18 07:00:00,208.20
1979-06-19 07:00:00,205.10
1979-06-20 07:00:00,195.80
1979-06-21 07:00:00,192.70
1979-06-22 07:00:00,183.40
1979-06-23 07:00:00,177.20
1979-06-24 07:00:00,171.00
1979-06-25 07:00:00,165.20
1979-06-26 07:00:00,174.10
1979-06-27 07:00:00,177.20
1979-06-28 07:00:00,186.50
1979-06-29 07:00:00,195.80
1979-06-30 07:00:00,198.90
1979-07-01 07:00:00,192.70
1979-07-02 07:00:00,186.50
1979-07-03 07:00:00,183.40
1979-07-04 07:00:00,189.60
1979-07-05 07:00:00,189.60
1979-07-06 07:00:00,189.60
1979-07-07 07:00:00,211.30
1979-07-08 07:00:00,242.30
1979-07-09 07:00:00,248.50
1979-07-10 07:00:00,267.20
1979-07-11 07:00:00,286.40
1979-07-12 07:00:00,308.40
1979-07-13 07:00:00,333.40
1979-07-14 07:00:00,339.80
1979-07-15 07:00:00,330.20
1979-07-16 07:00:00,305.30
1979-07-17 07:00:00,286.40
1979-07-18 07:00:00,270.40
1979-07-19 07:00:00,251.60
1979-07-20 07:00:00,254.70
1979-07-21 07:00:00,260.90
1979-07-22 07:00:00,254.70
1979-07-23 07:00:00,254.70
1979-07-24 07:00:00,248.50
1979-07-25 07:00:00,242.30
1979-07-26 07:00:00,242.30
1979-07-27 07:00:00,248.50
1979-07-28 07:00:00,248.50
1979-07-29 07:00:00,245.40
1979-07-30 07:00:00,245.40
1979-07-31 07:00:00,239.20
1979-08-01 07:00:00,233.00
1979-08-02 07:00:00,217.50
1979-08-03 07:00:00,198.90
1979-08-04 07:00:00,189.60
1979-08-05 07:00:00,183.40
1979-08-06 07:00:00,174.10
1979-08-07 07:00:00,165.20
1979-08-08 07:00:00,159.40
1979-08-09 07:00:00,156.50
1979-08-10 07:00:00,153.60
1979-08-11 07:00:00,147.80
1979-08-12 07:00:00,147.80
1979-08-13 07:00:00,144.90
1979-08-14 07:00:00,142.00
1979-08-15 07:00:00,150.70
1979-08-16 07:00:00,171.00
1979-08-17 07:00:00,245.40
1979-08-18 07:00:00,411.00
1979-08-19 07:00:00,530.40
1979-08-20 07:00:00,607.10
1979-08-21 07:00:00,640.20
1979-08-22 07:00:00,658.20
1979-08-23 07:00:00,643.80
1979-08-24 07:00:00,603.40
1979-08-25 07:00:00,550.80
1979-08-26 07:00:00,503.20
1979-08-27 07:00:00,460.00
1979-08-28 07:00:00,428.00
1979-08-29 07:00:00,397.40
1979-08-30 07:00:00,359.00
1979-08-31 07:00:00,327.00
1979-09-01 07:00:00,302.20
1979-09-02 07:00:00,286.40
1979-09-03 07:00:00,283.20
1979-09-04 07:00:00,289.60
1979-09-05 07:00:00,311.50
1979-09-06 07:00:00,339.80
1979-09-07 07:00:00,352.60
1979-09-08 07:00:00,355.80
1979-09-09 07:00:00,339.80
1979-09-10 07:00:00,327.00
1979-09-11 07:00:00,376.50
1979-09-12 07:00:00,516.80
1979-09-13 07:00:00,621.90
1979-09-14 07:00:00,768.40
1979-09-15 07:00:00,840.40
1979-09-16 07:00:00,848.60
1979-09-17 07:00:00,844.50
1979-09-18 07:00:00,836.30
1979-09-19 07:00:00,836.30
1979-09-20 07:00:00,820.00
1979-09-21 07:00:00,800.00
1979-09-22 07:00:00,784.00
1979-09-23 07:00:00,820.00
1979-09-24 07:00:00,828.10
1979-09-25 07:00:00,804.00
1979-09-26 07:00:00,788.00
1979-09-27 07:00:00,756.70
1979-09-28 07:00:00,722.20
1979-09-29 07:00:00,707.00
1979-09-30 07:00:00,722.20
1979-10-01 07:00:00,695.60
1979-10-02 07:00:00,669.00
1979-10-03 07:00:00,745.00
1979-10-04 07:00:00,745.00
1979-10-05 07:00:00,722.20
1979-10-06 07:00:00,741.20
1979-10-07 07:00:00,1018.00
1979-10-08 07:00:00,1230.00
1979-10-09 07:00:00,1387.00
1979-10-10 07:00:00,1405.00
1979-10-11 07:00:00,1340.00
1979-10-12 07:00:00,1281.50
1979-10-13 07:00:00,1242.00
1979-10-14 07:00:00,1250.00
1979-10-15 07:00:00,1277.00
1979-10-16 07:00:00,1263.50
1979-10-17 07:00:00,1242.00
1979-10-18 07:00:00,1218.00
1979-10-19 07:00:00,1186.00
1979-10-20 07:00:00,1145.00
1979-10-21 07:00:00,1097.50
1979-10-22 07:00:00,1034.50
1979-10-23 07:00:00,964.80
1979-10-24 07:00:00,897.80
1979-10-25 07:00:00,881.40
1979-10-26 07:00:00,922.80
1979-10-27 07:00:00,869.10
1979-10-28 07:00:00,865.00
1979-10-29 07:00:00,1084.00
1979-10-30 07:00:00,1194.00
1979-10-31 07:00:00,1242.00
1979-11-01 07:00:00,1259.00
1979-11-02 07:00:00,1250.00
1979-11-03 07:00:00,1222.00
1979-11-04 07:00:00,1170.00
1979-11-05 07:00:00,1084.00
1979-11-06 07:00:00,1014.00
1979-11-07 07:00:00,960.60
1979-11-08 07:00:00,964.80
1979-11-09 07:00:00,1039.00
1979-11-10 07:00:00,1097.50
1979-11-11 07:00:00,1160.00
1979-11-12 07:00:00,1182.00
1979-11-13 07:00:00,1170.00
1979-11-14 07:00:00,1145.00
1979-11-15 07:00:00,1120.00
1979-11-16 07:00:00,1088.50
1979-11-17 07:00:00,1061.50
1979-11-18 07:00:00,1066.00
1979-11-19 07:00:00,1097.50
1979-11-20 07:00:00,1057.00
1979-11-21 07:00:00,998.00
1979-11-22 07:00:00,948.00
1979-11-23 07:00:00,914.40
1979-11-24 07:00:00,893.70
1979-11-25 07:00:00,869.10
1979-11-26 07:00:00,840.40
1979-11-27 07:00:00,812.00
1979-11-28 07:00:00,776.20
1979-11-29 07:00:00,737.40
1979-11-30 07:00:00,691.80
