datahora,Q
1971-02-16 07:00:00,621.90
1971-02-17 07:00:00,614.50
1971-02-18 07:00:00,618.20
1971-02-19 07:00:00,607.10
1971-02-20 07:00:00,578.50
1971-02-21 07:00:00,550.80
1971-02-22 07:00:00,540.60
1971-02-23 07:00:00,596.00
1971-02-24 07:00:00,618.20
1971-02-25 07:00:00,625.60
1971-02-26 07:00:00,618.20
1971-02-27 07:00:00,596.00
1971-02-28 07:00:00,571.50
1971-03-01 07:00:00,554.20
1971-03-02 07:00:00,516.80
1971-03-03 07:00:00,479.80
1971-03-04 07:00:00,453.60
1971-03-05 07:00:00,447.20
1971-03-06 07:00:00,460.00
1971-03-07 07:00:00,476.50
1971-03-08 07:00:00,489.70
1971-03-09 07:00:00,503.20
1971-03-10 07:00:00,513.40
1971-03-11 07:00:00,513.40
1971-03-12 07:00:00,499.80
1971-03-13 07:00:00,496.40
1971-03-14 07:00:00,513.40
1971-03-15 07:00:00,554.20
1971-03-16 07:00:00,585.50
1971-03-17 07:00:00,592.50
1971-03-18 07:00:00,575.00
1971-03-19 07:00:00,547.40
1971-03-20 07:00:00,540.60
1971-03-21 07:00:00,603.40
1971-03-22 07:00:00,643.80
1971-03-23 07:00:00,672.80
1971-03-24 07:00:00,726.00
1971-03-25 07:00:00,722.20
1971-03-26 07:00:00,772.30
1971-03-27 07:00:00,960.60
1971-03-28 07:00:00,1002.00
1971-03-29 07:00:00,969.00
1971-03-30 07:00:00,918.60
1971-03-31 07:00:00,885.50
1971-04-01 07:00:00,832.20
1971-04-02 07:00:00,784.00
1971-04-03 07:00:00,733.60
1971-04-04 07:00:00,684.20
1971-04-05 07:00:00,640.20
1971-04-06 07:00:00,575.00
1971-04-07 07:00:00,516.80
1971-04-08 07:00:00,453.60
1971-04-09 07:00:00,400.80
1971-04-10 07:00:00,380.00
1971-04-11 07:00:00,349.40
1971-04-12 07:00:00,323.90
1971-04-13 07:00:00,308.40
1971-04-14 07:00:00,292.80
1971-04-15 07:00:00,286.40
1971-04-16 07:00:00,387.00
1971-04-17 07:00:00,506.60
1971-04-18 07:00:00,486.40
1971-04-19 07:00:00,486.40
1971-04-20 07:00:00,506.60
1971-04-21 07:00:00,564.50
1971-04-22 07:00:00,820.00
1971-04-23 07:00:00,922.80
1971-04-24 07:00:00,948.00
1971-04-25 07:00:00,956.40
1971-04-26 07:00:00,935.40
1971-04-27 07:00:00,897.80
1971-04-28 07:00:00,860.90
1971-04-29 07:00:00,828.10
1971-04-30 07:00:00,800.00
1971-05-01 07:00:00,780.10
1971-05-02 07:00:00,748.90
1971-05-03 07:00:00,718.40
1971-05-04 07:00:00,695.60
1971-05-05 07:00:00,729.80
1971-05-06 07:00:00,776.20
1971-05-07 07:00:00,860.90
1971-05-08 07:00:00,990.00
1971-05-09 07:00:00,1039.00
1971-05-10 07:00:00,1043.50
1971-05-11 07:00:00,1039.00
1971-05-12 07:00:00,1026.00
1971-05-13 07:00:00,1006.00
1971-05-14 07:00:00,990.00
1971-05-15 07:00:00,964.80
1971-05-16 07:00:00,948.00
1971-05-17 07:00:00,914.40
1971-05-18 07:00:00,877.30
1971-05-19 07:00:00,836.30
1971-05-20 07:00:00,796.00
1971-05-21 07:00:00,760.60
1971-05-22 07:00:00,714.60
1971-05-23 07:00:00,658.20
1971-05-24 07:00:00,614.50
1971-05-25 07:00:00,688.00
1971-05-26 07:00:00,804.00
1971-05-27 07:00:00,852.70
1971-05-28 07:00:00,889.60
1971-05-29 07:00:00,906.00
1971-05-30 07:00:00,906.00
1971-05-31 07:00:00,889.60
1971-06-01 07:00:00,881.40
1971-06-02 07:00:00,873.20
1971-06-03 07:00:00,881.40
1971-06-04 07:00:00,910.20
1971-06-05 07:00:00,943.80
1971-06-06 07:00:00,998.00
1971-06-07 07:00:00,1048.00
1971-06-08 07:00:00,1202.00
1971-06-09 07:00:00,1495.30
1971-06-10 07:00:00,1630.00
1971-06-11 07:00:00,1625.00
1971-06-12 07:00:00,1590.00
1971-06-13 07:00:00,1555.00
1971-06-14 07:00:00,1515.00
1971-06-15 07:00:00,1485.90
1971-06-16 07:00:00,1467.10
1971-06-17 07:00:00,1448.20
1971-06-18 07:00:00,1424.20
1971-06-19 07:00:00,1393.00
1971-06-20 07:00:00,1340.00
1971-06-21 07:00:00,1286.00
1971-06-22 07:00:00,1226.00
1971-06-23 07:00:00,1165.00
1971-06-24 07:00:00,1070.50
1971-06-25 07:00:00,964.80
1971-06-26 07:00:00,865.00
1971-06-27 07:00:00,776.20
1971-06-28 07:00:00,714.60
1971-06-29 07:00:00,661.80
1971-06-30 07:00:00,607.10
1971-07-01 07:00:00,575.00
1971-07-02 07:00:00,561.00
1971-07-03 07:00:00,564.50
1971-07-04 07:00:00,800.00
1971-07-05 07:00:00,1088.50
1971-07-06 07:00:00,1150.00
1971-07-07 07:00:00,1145.00
1971-07-08 07:00:00,1140.00
1971-07-09 07:00:00,1120.00
1971-07-10 07:00:00,1106.50
1971-07-11 07:00:00,1111.00
1971-07-12 07:00:00,1120.00
1971-07-13 07:00:00,1125.00
1971-07-14 07:00:00,1115.50
1971-07-15 07:00:00,1088.50
1971-07-16 07:00:00,1048.00
1971-07-17 07:00:00,994.00
1971-07-18 07:00:00,943.80
1971-07-19 07:00:00,877.30
1971-07-20 07:00:00,804.00
1971-07-21 07:00:00,722.20
1971-07-22 07:00:00,647.40
1971-07-23 07:00:00,582.00
1971-07-24 07:00:00,520.20
1971-07-25 07:00:00,453.60
1971-07-26 07:00:00,400.80
1971-07-27 07:00:00,366.00
1971-07-28 07:00:00,346.20
1971-07-29 07:00:00,352.60
1971-07-30 07:00:00,437.60
1971-07-31 07:00:00,450.40
1971-08-01 07:00:00,440.80
1971-08-02 07:00:00,434.40
1971-08-03 07:00:00,417.80
1971-08-04 07:00:00,390.50
1971-08-05 07:00:00,362.50
1971-08-06 07:00:00,333.40
1971-08-07 07:00:00,349.40
1971-08-08 07:00:00,417.80
1971-08-09 07:00:00,440.80
1971-08-10 07:00:00,479.80
1971-08-11 07:00:00,499.80
1971-08-12 07:00:00,483.10
1971-08-13 07:00:00,463.30
1971-08-14 07:00:00,450.40
1971-08-15 07:00:00,434.40
1971-08-16 07:00:00,404.20
1971-08-17 07:00:00,376.50
1971-08-18 07:00:00,349.40
1971-08-19 07:00:00,330.20
1971-08-20 07:00:00,311.50
1971-08-21 07:00:00,292.80
1971-08-22 07:00:00,276.80
1971-08-23 07:00:00,264.00
1971-08-24 07:00:00,257.80
1971-08-25 07:00:00,260.90
1971-08-26 07:00:00,260.90
1971-08-27 07:00:00,242.30
1971-08-28 07:00:00,236.10
1971-08-29 07:00:00,223.70
1971-08-30 07:00:00,217.50
1971-08-31 07:00:00,211.30
1971-09-01 07:00:00,208.20
1971-09-02 07:00:00,202.00
1971-09-03 07:00:00,192.70
1971-09-04 07:00:00,192.70
1971-09-05 07:00:00,192.70
1971-09-06 07:00:00,214.40
1971-09-07 07:00:00,270.40
1971-09-08 07:00:00,327.00
1971-09-09 07:00:00,343.00
1971-09-10 07:00:00,362.50
1971-09-11 07:00:00,369.50
1971-09-12 07:00:00,380.00
1971-09-13 07:00:00,387.00
1971-09-14 07:00:00,366.00
1971-09-15 07:00:00,349.40
1971-09-16 07:00:00,336.60
1971-09-17 07:00:00,327.00
1971-09-18 07:00:00,311.50
1971-09-19 07:00:00,289.60
1971-09-20 07:00:00,270.40
1971-09-21 07:00:00,251.60
1971-09-22 07:00:00,233.00
1971-09-23 07:00:00,223.70
1971-09-24 07:00:00,226.80
1971-09-25 07:00:00,245.40
1971-09-26 07:00:00,260.90
1971-09-27 07:00:00,276.80
1971-09-28 07:00:00,296.00
1971-09-29 07:00:00,311.50
1971-09-30 07:00:00,314.60
1971-10-01 07:00:00,305.30
1971-10-02 07:00:00,292.80
1971-10-03 07:00:00,280.00
1971-10-04 07:00:00,257.80
1971-10-05 07:00:00,242.30
1971-10-06 07:00:00,233.00
1971-10-07 07:00:00,242.30
1971-10-08 07:00:00,280.00
1971-10-09 07:00:00,283.20
1971-10-10 07:00:00,308.40
1971-10-11 07:00:00,456.80
1971-10-12 07:00:00,640.20
1971-10-13 07:00:00,760.60
1971-10-14 07:00:00,808.00
1971-10-15 07:00:00,824.00
1971-10-16 07:00:00,824.00
1971-10-17 07:00:00,820.00
1971-10-18 07:00:00,804.00
1971-10-19 07:00:00,776.20
1971-10-20 07:00:00,726.00
1971-10-21 07:00:00,647.40
1971-10-22 07:00:00,544.00
1971-10-23 07:00:00,456.80
1971-10-24 07:00:00,400.80
1971-10-25 07:00:00,369.50
1971-10-26 07:00:00,352.60
1971-10-27 07:00:00,323.90
1971-10-28 07:00:00,299.10
1971-10-29 07:00:00,276.80
1971-10-30 07:00:00,254.70
1971-10-31 07:00:00,239.20
1971-11-01 07:00:00,229.90
1971-11-02 07:00:00,233.00
1971-11-03 07:00:00,236.10
1971-11-04 07:00:00,236.10
1971-11-05 07:00:00,229.90
1971-11-06 07:00:00,226.80
1971-11-07 07:00:00,205.10
1971-11-08 07:00:00,189.60
1971-11-09 07:00:00,180.30
1971-11-10 07:00:00,171.00
1971-11-11 07:00:00,162.30
1971-11-12 07:00:00,156.50
1971-11-13 07:00:00,150.70
1971-11-14 07:00:00,144.90
1971-11-15 07:00:00,139.20
1971-11-16 07:00:00,133.60
1971-11-17 07:00:00,128.00
1971-11-18 07:00:00,122.40
1971-11-19 07:00:00,119.60
1971-11-20 07:00:00,116.80
1971-11-21 07:00:00,111.43
1971-11-22 07:00:00,108.86
1971-11-23 07:00:00,103.72
1971-11-24 07:00:00,101.15
1971-11-25 07:00:00,103.72
1971-11-26 07:00:00,108.86
1971-11-27 07:00:00,111.43
1971-11-28 07:00:00,116.80
1971-11-29 07:00:00,119.60
1971-11-30 07:00:00,125.20
1971-12-01 07:00:00,133.60
1971-12-02 07:00:00,136.40
1971-12-03 07:00:00,139.20
1971-12-04 07:00:00,142.00
1971-12-05 07:00:00,144.90
1971-12-06 07:00:00,147.80
1971-12-07 07:00:00,144.90
1971-12-08 07:00:00,136.40
1971-12-09 07:00:00,125.20
1971-12-10 07:00:00,114.00
1971-12-11 07:00:00,106.29
1971-12-12 07:00:00,103.72
1971-12-13 07:00:00,101.15
1971-12-14 07:00:00,101.15
1971-12-15 07:00:00,98.58
1971-12-16 07:00:00,98.58
1971-12-17 07:00:00,101.15
1971-12-18 07:00:00,108.86
1971-12-19 07:00:00,108.86
1971-12-20 07:00:00,114.00
1971-12-21 07:00:00,116.80
1971-12-22 07:00:00,122.40
1971-12-23 07:00:00,130.80
1971-12-24 07:00:00,136.40
1971-12-25 07:00:00,174.10
1971-12-26 07:00:00,229.90
1971-12-27 07:00:00,245.40
1971-12-28 07:00:00,239.20
1971-12-29 07:00:00,223.70
1971-12-30 07:00:00,198.90
1971-12-31 07:00:00,174.10
1972-01-01 07:00:00,156.50
1972-01-02 07:00:00,153.60
1972-01-03 07:00:00,165.20
1972-01-04 07:00:00,180.30
1972-01-05 07:00:00,180.30
1972-01-06 07:00:00,180.30
1972-01-07 07:00:00,177.20
1972-01-08 07:00:00,177.20
1972-01-09 07:00:00,186.50
1972-01-10 07:00:00,220.60
1972-01-11 07:00:00,267.20
1972-01-12 07:00:00,292.80
1972-01-13 07:00:00,302.20
1972-01-14 07:00:00,302.20
1972-01-15 07:00:00,305.30
1972-01-16 07:00:00,305.30
1972-01-17 07:00:00,305.30
1972-01-18 07:00:00,308.40
1972-01-19 07:00:00,317.70
1972-01-20 07:00:00,339.80
1972-01-21 07:00:00,366.00
1972-01-22 07:00:00,397.40
1972-01-23 07:00:00,450.40
1972-01-24 07:00:00,496.40
1972-01-25 07:00:00,530.40
1972-01-26 07:00:00,540.60
1972-01-27 07:00:00,530.40
1972-01-28 07:00:00,506.60
1972-01-29 07:00:00,479.80
1972-01-30 07:00:00,453.60
1972-01-31 07:00:00,431.20
1972-02-01 07:00:00,404.20
1972-02-02 07:00:00,400.80
1972-02-03 07:00:00,380.00
1972-02-04 07:00:00,366.00
1972-02-05 07:00:00,352.60
1972-02-06 07:00:00,346.20
1972-02-07 07:00:00,339.80
1972-02-08 07:00:00,330.20
1972-02-09 07:00:00,327.00
1972-02-10 07:00:00,330.20
1972-02-11 07:00:00,343.00
1972-02-12 07:00:00,376.50
1972-02-13 07:00:00,585.50
1972-02-14 07:00:00,780.10
1972-02-15 07:00:00,873.20
1972-02-16 07:00:00,910.20
1972-02-17 07:00:00,939.60
1972-02-18 07:00:00,1043.50
1972-02-19 07:00:00,1120.00
1972-02-20 07:00:00,1140.00
1972-02-21 07:00:00,1120.00
1972-02-22 07:00:00,1093.00
1972-02-23 07:00:00,1102.00
1972-02-24 07:00:00,1111.00
1972-02-25 07:00:00,1135.00
1972-02-26 07:00:00,1226.00
1972-02-27 07:00:00,1310.00
1972-02-28 07:00:00,1345.00
1972-02-29 07:00:00,1363.00
1972-03-01 07:00:00,1363.00
1972-03-02 07:00:00,1351.00
1972-03-03 07:00:00,1325.00
1972-03-04 07:00:00,1286.00
1972-03-05 07:00:00,1238.00
1972-03-06 07:00:00,1182.00
1972-03-07 07:00:00,1145.00
1972-03-08 07:00:00,1066.00
1972-03-09 07:00:00,1002.00
1972-03-10 07:00:00,952.20
1972-03-11 07:00:00,910.20
1972-03-12 07:00:00,860.90
1972-03-13 07:00:00,800.00
1972-03-14 07:00:00,748.90
1972-03-15 07:00:00,699.40
1972-03-16 07:00:00,640.20
1972-03-17 07:00:00,592.50
1972-03-18 07:00:00,575.00
1972-03-19 07:00:00,596.00
1972-03-20 07:00:00,589.00
1972-03-21 07:00:00,554.20
1972-03-22 07:00:00,520.20
1972-03-23 07:00:00,483.10
1972-03-24 07:00:00,444.00
1972-03-25 07:00:00,407.60
1972-03-26 07:00:00,387.00
1972-03-27 07:00:00,352.60
1972-03-28 07:00:00,339.80
1972-03-29 07:00:00,349.40
1972-03-30 07:00:00,362.50
1972-03-31 07:00:00,366.00
1972-04-01 07:00:00,373.00
1972-04-02 07:00:00,421.20
1972-04-03 07:00:00,530.40
1972-04-04 07:00:00,621.90
1972-04-05 07:00:00,672.80
1972-04-06 07:00:00,676.60
1972-04-07 07:00:00,654.60
1972-04-08 07:00:00,618.20
1972-04-09 07:00:00,578.50
1972-04-10 07:00:00,530.40
1972-04-11 07:00:00,486.40
1972-04-12 07:00:00,447.20
1972-04-13 07:00:00,414.40
1972-04-14 07:00:00,390.50
1972-04-15 07:00:00,376.50
1972-04-16 07:00:00,369.50
1972-04-17 07:00:00,352.60
1972-04-18 07:00:00,339.80
1972-04-19 07:00:00,330.20
1972-04-20 07:00:00,317.70
1972-04-21 07:00:00,302.20
1972-04-22 07:00:00,286.40
1972-04-23 07:00:00,273.60
1972-04-24 07:00:00,254.70
1972-04-25 07:00:00,236.10
1972-04-26 07:00:00,223.70
1972-04-27 07:00:00,220.60
1972-04-28 07:00:00,217.50
1972-04-29 07:00:00,208.20
1972-04-30 07:00:00,198.90
1972-05-01 07:00:00,192.70
1972-05-02 07:00:00,183.40
1972-05-03 07:00:00,177.20
1972-05-04 07:00:00,171.00
1972-05-05 07:00:00,165.20
1972-05-06 07:00:00,159.40
1972-05-07 07:00:00,156.50
1972-05-08 07:00:00,156.50
1972-05-09 07:00:00,153.60
1972-05-10 07:00:00,150.70
1972-05-11 07:00:00,147.80
1972-05-12 07:00:00,147.80
1972-05-13 07:00:00,150.70
1972-05-14 07:00:00,147.80
1972-05-15 07:00:00,144.90
1972-05-16 07:00:00,142.00
1972-05-17 07:00:00,139.20
1972-05-18 07:00:00,136.40
1972-05-19 07:00:00,133.60
1972-05-20 07:00:00,128.00
1972-05-21 07:00:00,122.40
1972-05-22 07:00:00,119.60
1972-05-23 07:00:00,125.20
1972-05-24 07:00:00,128.00
1972-05-25 07:00:00,130.80
1972-05-26 07:00:00,130.80
1972-05-27 07:00:00,130.80
1972-05-28 07:00:00,125.20
1972-05-29 07:00:00,122.40
1972-05-30 07:00:00,122.40
1972-05-31 07:00:00,116.80
1972-06-01 07:00:00,111.43
1972-06-02 07:00:00,108.86
1972-06-03 07:00:00,114.00
1972-06-04 07:00:00,142.00
1972-06-05 07:00:00,195.80
1972-06-06 07:00:00,226.80
1972-06-07 07:00:00,267.20
1972-06-08 07:00:00,311.50
1972-06-09 07:00:00,289.60
1972-06-10 07:00:00,257.80
1972-06-11 07:00:00,233.00
1972-06-12 07:00:00,214.40
1972-06-13 07:00:00,202.00
1972-06-14 07:00:00,223.70
1972-06-15 07:00:00,239.20
1972-06-16 07:00:00,217.50
1972-06-17 07:00:00,205.10
1972-06-18 07:00:00,220.60
1972-06-19 07:00:00,248.50
1972-06-20 07:00:00,323.90
1972-06-21 07:00:00,431.20
1972-06-22 07:00:00,496.40
1972-06-23 07:00:00,479.80
1972-06-24 07:00:00,440.80
1972-06-25 07:00:00,387.00
1972-06-26 07:00:00,343.00
1972-06-27 07:00:00,305.30
1972-06-28 07:00:00,276.80
1972-06-29 07:00:00,251.60
1972-06-30 07:00:00,233.00
1972-07-01 07:00:00,211.30
1972-07-02 07:00:00,186.50
1972-07-03 07:00:00,174.10
1972-07-04 07:00:00,165.20
1972-07-05 07:00:00,168.10
1972-07-06 07:00:00,186.50
1972-07-07 07:00:00,192.70
1972-07-08 07:00:00,236.10
1972-07-09 07:00:00,283.20
1972-07-10 07:00:00,292.80
1972-07-11 07:00:00,299.10
1972-07-12 07:00:00,311.50
1972-07-13 07:00:00,302.20
1972-07-14 07:00:00,283.20
1972-07-15 07:00:00,283.20
1972-07-16 07:00:00,349.40
1972-07-17 07:00:00,411.00
1972-07-18 07:00:00,523.60
1972-07-19 07:00:00,575.00
1972-07-20 07:00:00,589.00
1972-07-21 07:00:00,585.50
1972-07-22 07:00:00,571.50
1972-07-23 07:00:00,544.00
1972-07-24 07:00:00,506.60
1972-07-25 07:00:00,469.90
1972-07-26 07:00:00,450.40
1972-07-27 07:00:00,447.20
1972-07-28 07:00:00,424.60
1972-07-29 07:00:00,397.40
1972-07-30 07:00:00,369.50
1972-07-31 07:00:00,349.40
1972-08-01 07:00:00,327.00
1972-08-02 07:00:00,305.30
1972-08-03 07:00:00,289.60
1972-08-04 07:00:00,320.80
1972-08-05 07:00:00,362.50
1972-08-06 07:00:00,387.00
1972-08-07 07:00:00,469.90
1972-08-08 07:00:00,520.20
1972-08-09 07:00:00,554.20
1972-08-10 07:00:00,571.50
1972-08-11 07:00:00,575.00
1972-08-12 07:00:00,568.00
1972-08-13 07:00:00,575.00
1972-08-14 07:00:00,557.60
1972-08-15 07:00:00,510.00
1972-08-16 07:00:00,466.60
1972-08-17 07:00:00,428.00
1972-08-18 07:00:00,380.00
1972-08-19 07:00:00,349.40
1972-08-20 07:00:00,317.70
1972-08-21 07:00:00,292.80
1972-08-22 07:00:00,283.20
1972-08-23 07:00:00,273.60
1972-08-24 07:00:00,264.00
1972-08-25 07:00:00,317.70
1972-08-26 07:00:00,610.80
1972-08-27 07:00:00,1030.00
1972-08-28 07:00:00,1570.00
1972-08-29 07:00:00,1810.00
1972-08-30 07:00:00,1833.20
1972-08-31 07:00:00,1716.50
1972-09-01 07:00:00,1600.00
1972-09-02 07:00:00,1490.60
1972-09-03 07:00:00,1393.00
1972-09-04 07:00:00,1315.00
1972-09-05 07:00:00,1277.00
1972-09-06 07:00:00,1277.00
1972-09-07 07:00:00,1305.00
1972-09-08 07:00:00,1295.00
1972-09-09 07:00:00,1242.00
1972-09-10 07:00:00,1234.00
1972-09-11 07:00:00,1234.00
1972-09-12 07:00:00,1210.00
1972-09-13 07:00:00,1178.00
1972-09-14 07:00:00,1130.00
1972-09-15 07:00:00,1084.00
1972-09-16 07:00:00,1030.00
1972-09-17 07:00:00,985.80
1972-09-18 07:00:00,1057.00
1972-09-19 07:00:00,1165.00
1972-09-20 07:00:00,1186.00
1972-09-21 07:00:00,1170.00
1972-09-22 07:00:00,1155.00
1972-09-23 07:00:00,1111.00
1972-09-24 07:00:00,1048.00
1972-09-25 07:00:00,998.00
1972-09-26 07:00:00,964.80
1972-09-27 07:00:00,1115.50
1972-09-28 07:00:00,1575.00
1972-09-29 07:00:00,1749.50
1972-09-30 07:00:00,1716.50
1972-10-01 07:00:00,1660.00
1972-10-02 07:00:00,1595.00
1972-10-03 07:00:00,1565.00
1972-10-04 07:00:00,1625.00
1972-10-05 07:00:00,1700.00
1972-10-06 07:00:00,1755.00
1972-10-07 07:00:00,1782.50
1972-10-08 07:00:00,1799.00
1972-10-09 07:00:00,1810.00
1972-10-10 07:00:00,1810.00
1972-10-11 07:00:00,1804.50
1972-10-12 07:00:00,1788.00
1972-10-13 07:00:00,1755.00
1972-10-14 07:00:00,1716.50
1972-10-15 07:00:00,1690.00
1972-10-16 07:00:00,1655.00
1972-10-17 07:00:00,1580.00
1972-10-18 07:00:00,1485.90
1972-10-19 07:00:00,1363.00
1972-10-20 07:00:00,1238.00
1972-10-21 07:00:00,1130.00
1972-10-22 07:00:00,1018.00
1972-10-23 07:00:00,918.60
1972-10-24 07:00:00,840.40
1972-10-25 07:00:00,808.00
1972-10-26 07:00:00,808.00
1972-10-27 07:00:00,776.20
1972-10-28 07:00:00,729.80
1972-10-29 07:00:00,714.60
1972-10-30 07:00:00,691.80
1972-10-31 07:00:00,658.20
1972-11-01 07:00:00,621.90
1972-11-02 07:00:00,592.50
1972-11-03 07:00:00,582.00
1972-11-04 07:00:00,568.00
1972-11-05 07:00:00,540.60
1972-11-06 07:00:00,513.40
1972-11-07 07:00:00,486.40
1972-11-08 07:00:00,489.70
1972-11-09 07:00:00,506.60
1972-11-10 07:00:00,473.20
1972-11-11 07:00:00,440.80
1972-11-12 07:00:00,414.40
1972-11-13 07:00:00,400.80
1972-11-14 07:00:00,428.00
1972-11-15 07:00:00,434.40
1972-11-16 07:00:00,414.40
1972-11-17 07:00:00,414.40
1972-11-18 07:00:00,466.60
1972-11-19 07:00:00,599.70
1972-11-20 07:00:00,699.40
1972-11-21 07:00:00,760.60
1972-11-22 07:00:00,760.60
1972-11-23 07:00:00,733.60
1972-11-24 07:00:00,722.20
1972-11-25 07:00:00,729.80
1972-11-26 07:00:00,752.80
1972-11-27 07:00:00,707.00
1972-11-28 07:00:00,629.30
1972-11-29 07:00:00,568.00
1972-11-30 07:00:00,523.60
1972-12-01 07:00:00,520.20
1972-12-02 07:00:00,547.40
1972-12-03 07:00:00,625.60
1972-12-04 07:00:00,729.80
1972-12-05 07:00:00,832.20
1972-12-06 07:00:00,865.00
1972-12-07 07:00:00,897.80
1972-12-08 07:00:00,914.40
1972-12-09 07:00:00,918.60
1972-12-10 07:00:00,852.70
1972-12-11 07:00:00,816.00
1972-12-12 07:00:00,760.60
1972-12-13 07:00:00,691.80
1972-12-14 07:00:00,643.80
1972-12-15 07:00:00,596.00
1972-12-16 07:00:00,547.40
1972-12-17 07:00:00,510.00
1972-12-18 07:00:00,466.60
1972-12-19 07:00:00,434.40
1972-12-20 07:00:00,380.00
1972-12-21 07:00:00,333.40
1972-12-22 07:00:00,302.20
1972-12-23 07:00:00,289.60
1972-12-24 07:00:00,299.10
1972-12-25 07:00:00,327.00
1972-12-26 07:00:00,362.50
1972-12-27 07:00:00,380.00
1972-12-28 07:00:00,390.50
1972-12-29 07:00:00,387.00
1972-12-30 07:00:00,380.00
1972-12-31 07:00:00,366.00
1973-01-01 07:00:00,352.60
1973-01-02 07:00:00,349.40
1973-01-03 07:00:00,339.80
1973-01-04 07:00:00,343.00
1973-01-05 07:00:00,355.80
1973-01-06 07:00:00,362.50
1973-01-07 07:00:00,366.00
1973-01-08 07:00:00,380.00
1973-01-09 07:00:00,383.50
1973-01-10 07:00:00,397.40
1973-01-11 07:00:00,407.60
1973-01-12 07:00:00,417.80
1973-01-13 07:00:00,421.20
1973-01-14 07:00:00,421.20
1973-01-15 07:00:00,428.00
1973-01-16 07:00:00,450.40
1973-01-17 07:00:00,437.60
1973-01-18 07:00:00,437.60
1973-01-19 07:00:00,444.00
1973-01-20 07:00:00,437.60
1973-01-21 07:00:00,450.40
1973-01-22 07:00:00,523.60
1973-01-23 07:00:00,554.20
1973-01-24 07:00:00,568.00
1973-01-25 07:00:00,621.90
1973-01-26 07:00:00,691.80
1973-01-27 07:00:00,695.60
1973-01-28 07:00:00,636.60
1973-01-29 07:00:00,589.00
1973-01-30 07:00:00,550.80
1973-01-31 07:00:00,530.40
1973-02-01 07:00:00,506.60
1973-02-02 07:00:00,483.10
1973-02-03 07:00:00,463.30
1973-02-04 07:00:00,431.20
1973-02-05 07:00:00,404.20
1973-02-06 07:00:00,397.40
1973-02-07 07:00:00,437.60
1973-02-08 07:00:00,411.00
1973-02-09 07:00:00,383.50
1973-02-10 07:00:00,343.00
1973-02-11 07:00:00,305.30
1973-02-12 07:00:00,280.00
1973-02-13 07:00:00,273.60
1973-02-14 07:00:00,283.20
1973-02-15 07:00:00,333.40
1973-02-16 07:00:00,411.00
1973-02-17 07:00:00,453.60
1973-02-18 07:00:00,466.60
1973-02-19 07:00:00,466.60
1973-02-20 07:00:00,473.20
1973-02-21 07:00:00,460.00
1973-02-22 07:00:00,450.40
1973-02-23 07:00:00,453.60
1973-02-24 07:00:00,456.80
1973-02-25 07:00:00,456.80
1973-02-26 07:00:00,444.00
1973-02-27 07:00:00,486.40
1973-02-28 07:00:00,483.10
1973-03-01 07:00:00,466.60
1973-03-02 07:00:00,473.20
1973-03-03 07:00:00,460.00
1973-03-04 07:00:00,428.00
1973-03-05 07:00:00,376.50
1973-03-06 07:00:00,346.20
1973-03-07 07:00:00,311.50
1973-03-08 07:00:00,292.80
1973-03-09 07:00:00,336.60
1973-03-10 07:00:00,366.00
1973-03-11 07:00:00,369.50
1973-03-12 07:00:00,366.00
1973-03-13 07:00:00,369.50
1973-03-14 07:00:00,359.00
1973-03-15 07:00:00,333.40
1973-03-16 07:00:00,305.30
1973-03-17 07:00:00,280.00
1973-03-18 07:00:00,260.90
1973-03-19 07:00:00,245.40
1973-03-20 07:00:00,236.10
1973-03-21 07:00:00,233.00
1973-03-22 07:00:00,229.90
1973-03-23 07:00:00,236.10
1973-03-24 07:00:00,267.20
1973-03-25 07:00:00,311.50
1973-03-26 07:00:00,336.60
1973-03-27 07:00:00,349.40
1973-03-28 07:00:00,359.00
1973-03-29 07:00:00,352.60
1973-03-30 07:00:00,336.60
1973-03-31 07:00:00,314.60
1973-04-01 07:00:00,305.30
1973-04-02 07:00:00,299.10
1973-04-03 07:00:00,296.00
1973-04-04 07:00:00,286.40
1973-04-05 07:00:00,273.60
1973-04-06 07:00:00,264.00
1973-04-07 07:00:00,254.70
1973-04-08 07:00:00,242.30
1973-04-09 07:00:00,236.10
1973-04-10 07:00:00,236.10
1973-04-11 07:00:00,226.80
1973-04-12 07:00:00,214.40
1973-04-13 07:00:00,205.10
1973-04-14 07:00:00,198.90
1973-04-15 07:00:00,192.70
1973-04-16 07:00:00,192.70
1973-04-17 07:00:00,195.80
1973-04-18 07:00:00,239.20
1973-04-19 07:00:00,421.20
1973-04-20 07:00:00,599.70
1973-04-21 07:00:00,665.40
1973-04-22 07:00:00,710.80
1973-04-23 07:00:00,722.20
1973-04-24 07:00:00,688.00
1973-04-25 07:00:00,643.80
1973-04-26 07:00:00,599.70
1973-04-27 07:00:00,550.80
1973-04-28 07:00:00,486.40
1973-04-29 07:00:00,434.40
1973-04-30 07:00:00,390.50
1973-05-01 07:00:00,366.00
1973-05-02 07:00:00,383.50
1973-05-03 07:00:00,440.80
1973-05-04 07:00:00,493.00
1973-05-05 07:00:00,496.40
1973-05-06 07:00:00,483.10
1973-05-07 07:00:00,463.30
1973-05-08 07:00:00,444.00
1973-05-09 07:00:00,437.60
1973-05-10 07:00:00,499.80
1973-05-11 07:00:00,533.80
